city,nis,date,delta,total
Langemark-Poelkapelle,33040,2020-10-12,4,83
Langemark-Poelkapelle,33040,2020-10-13,3,86
Langemark-Poelkapelle,33040,2020-10-14,3,89
Langemark-Poelkapelle,33040,2020-10-15,4,93
Langemark-Poelkapelle,33040,2020-10-16,8,101
Langemark-Poelkapelle,33040,2020-10-17,5,106
Langemark-Poelkapelle,33040,2020-10-18,7,113
Langemark-Poelkapelle,33040,2020-10-19,12,125
Langemark-Poelkapelle,33040,2020-10-20,5,130
Langemark-Poelkapelle,33040,2020-10-21,2,132
Langemark-Poelkapelle,33040,2020-10-22,13,145
Langemark-Poelkapelle,33040,2020-10-23,9,154
Langemark-Poelkapelle,33040,2020-10-24,8,162
Langemark-Poelkapelle,33040,2020-10-25,9,171
Langemark-Poelkapelle,33040,2020-10-26,9,180
Langemark-Poelkapelle,33040,2020-10-27,4,184
Langemark-Poelkapelle,33040,2020-10-28,6,190
Langemark-Poelkapelle,33040,2020-10-29,16,206
Langemark-Poelkapelle,33040,2020-10-30,15,221
Langemark-Poelkapelle,33040,2020-10-31,10,231
Langemark-Poelkapelle,33040,2020-11-01,7,238
Langemark-Poelkapelle,33040,2020-11-02,5,243
Langemark-Poelkapelle,33040,2020-11-03,2,245
Langemark-Poelkapelle,33040,2020-11-04,10,255
Langemark-Poelkapelle,33040,2020-11-05,8,263
Langemark-Poelkapelle,33040,2020-11-06,7,270
Langemark-Poelkapelle,33040,2020-11-07,8,278
Langemark-Poelkapelle,33040,2020-11-08,7,285
Langemark-Poelkapelle,33040,2020-11-09,4,289
Langemark-Poelkapelle,33040,2020-11-10,2,291
Langemark-Poelkapelle,33040,2020-11-11,6,297
Vleteren,33041,2020-04-01,0,0
Vleteren,33041,2020-04-02,0,0
Vleteren,33041,2020-04-03,0,0
Vleteren,33041,2020-04-04,0,0
Vleteren,33041,2020-04-05,0,0
Vleteren,33041,2020-04-06,0,0
Vleteren,33041,2020-04-07,0,0
Vleteren,33041,2020-04-08,0,0
Vleteren,33041,2020-04-09,0,0
Vleteren,33041,2020-04-10,0,0
Vleteren,33041,2020-04-11,0,0
Vleteren,33041,2020-04-12,0,0
Vleteren,33041,2020-04-13,0,0
Vleteren,33041,2020-04-14,0,0
Vleteren,33041,2020-04-15,0,0
Vleteren,33041,2020-04-16,0,0
Vleteren,33041,2020-04-17,0,0
Vleteren,33041,2020-04-18,0,0
Vleteren,33041,2020-04-19,0,0
Vleteren,33041,2020-04-20,0,0
Vleteren,33041,2020-04-21,0,0
Vleteren,33041,2020-04-22,0,0
Vleteren,33041,2020-04-23,0,0
Vleteren,33041,2020-04-24,0,0
Vleteren,33041,2020-04-25,0,0
Vleteren,33041,2020-04-26,0,0
Vleteren,33041,2020-04-27,0,0
Vleteren,33041,2020-04-28,0,0
Vleteren,33041,2020-04-29,0,0
Vleteren,33041,2020-04-30,0,0
Vleteren,33041,2020-05-01,0,0
Vleteren,33041,2020-05-02,0,0
Vleteren,33041,2020-05-03,0,0
Vleteren,33041,2020-05-04,0,0
Vleteren,33041,2020-05-05,0,0
Vleteren,33041,2020-05-06,0,0
Vleteren,33041,2020-05-07,0,0
Vleteren,33041,2020-05-08,0,0
Vleteren,33041,2020-05-09,0,0
Vleteren,33041,2020-05-10,5,5
Vleteren,33041,2020-05-11,0,5
Vleteren,33041,2020-05-12,0,5
Vleteren,33041,2020-05-13,0,5
Vleteren,33041,2020-05-14,0,5
Vleteren,33041,2020-05-15,0,5
Vleteren,33041,2020-05-16,0,5
Vleteren,33041,2020-05-17,0,5
Vleteren,33041,2020-05-18,0,5
Vleteren,33041,2020-05-19,0,5
Vleteren,33041,2020-05-20,0,5
Vleteren,33041,2020-05-21,0,5
Vleteren,33041,2020-05-22,0,5
Vleteren,33041,2020-05-23,1,6
Vleteren,33041,2020-05-24,0,6
Vleteren,33041,2020-05-25,0,6
Vleteren,33041,2020-05-26,0,6
Vleteren,33041,2020-05-27,0,6
Vleteren,33041,2020-05-28,0,6
Vleteren,33041,2020-05-29,0,6
Vleteren,33041,2020-05-30,0,6
Vleteren,33041,2020-05-31,0,6
Vleteren,33041,2020-06-01,0,6
Vleteren,33041,2020-06-02,0,6
Vleteren,33041,2020-06-03,0,6
Vleteren,33041,2020-06-04,0,6
Vleteren,33041,2020-06-05,0,6
Vleteren,33041,2020-06-06,0,6
Vleteren,33041,2020-06-07,0,6
Vleteren,33041,2020-06-08,0,6
Vleteren,33041,2020-06-09,0,6
Vleteren,33041,2020-06-10,0,6
Vleteren,33041,2020-06-11,0,6
Vleteren,33041,2020-06-12,0,6
Vleteren,33041,2020-06-13,0,6
Vleteren,33041,2020-06-14,0,6
Vleteren,33041,2020-06-15,0,6
Vleteren,33041,2020-06-16,0,6
Vleteren,33041,2020-06-17,0,6
Vleteren,33041,2020-06-18,0,6
Vleteren,33041,2020-06-19,0,6
Vleteren,33041,2020-06-20,0,6
Vleteren,33041,2020-06-23,0,6
Vleteren,33041,2020-06-24,0,6
Vleteren,33041,2020-06-25,0,6
Vleteren,33041,2020-06-26,0,6
Vleteren,33041,2020-06-27,0,6
Vleteren,33041,2020-06-30,0,6
Vleteren,33041,2020-07-01,0,6
Vleteren,33041,2020-07-02,0,6
Vleteren,33041,2020-07-03,0,6
Vleteren,33041,2020-07-04,0,6
Vleteren,33041,2020-07-07,0,6
Vleteren,33041,2020-07-08,0,6
Vleteren,33041,2020-07-09,0,6
Vleteren,33041,2020-07-10,0,6
Vleteren,33041,2020-07-11,0,6
Vleteren,33041,2020-07-14,0,6
Vleteren,33041,2020-07-15,0,6
Vleteren,33041,2020-07-16,0,6
Vleteren,33041,2020-07-17,0,6
Vleteren,33041,2020-07-18,0,6
Vleteren,33041,2020-07-20,0,6
Vleteren,33041,2020-07-21,0,6
Vleteren,33041,2020-07-22,0,6
Vleteren,33041,2020-07-23,0,6
Vleteren,33041,2020-07-24,0,6
Vleteren,33041,2020-07-25,0,6
Vleteren,33041,2020-07-26,0,6
Vleteren,33041,2020-07-27,1,7
Vleteren,33041,2020-07-28,0,7
Vleteren,33041,2020-07-29,0,7
Vleteren,33041,2020-07-30,1,8
Vleteren,33041,2020-07-31,0,8
Vleteren,33041,2020-08-01,0,8
Vleteren,33041,2020-08-02,0,8
Vleteren,33041,2020-08-03,0,8
Vleteren,33041,2020-08-04,0,8
Vleteren,33041,2020-08-05,0,8
Vleteren,33041,2020-08-06,0,8
Vleteren,33041,2020-08-07,0,8
Vleteren,33041,2020-08-08,0,8
Vleteren,33041,2020-08-09,0,8
Vleteren,33041,2020-08-10,0,8
Vleteren,33041,2020-08-11,0,8
Vleteren,33041,2020-08-12,0,8
Vleteren,33041,2020-08-13,0,8
Vleteren,33041,2020-08-14,0,8
Vleteren,33041,2020-08-15,0,8
Vleteren,33041,2020-08-16,0,8
Vleteren,33041,2020-08-17,0,8
Vleteren,33041,2020-08-18,0,8
Vleteren,33041,2020-08-19,0,8
Vleteren,33041,2020-08-20,0,8
Vleteren,33041,2020-08-21,0,8
Vleteren,33041,2020-08-22,0,8
Vleteren,33041,2020-08-23,0,8
Vleteren,33041,2020-08-24,0,8
Vleteren,33041,2020-08-25,0,8
Vleteren,33041,2020-08-26,0,8
Vleteren,33041,2020-08-27,0,8
Vleteren,33041,2020-08-28,0,8
Vleteren,33041,2020-08-29,0,8
Vleteren,33041,2020-08-30,0,8
Vleteren,33041,2020-08-31,0,8
Vleteren,33041,2020-09-01,0,8
Vleteren,33041,2020-09-02,0,8
Vleteren,33041,2020-09-03,0,8
Vleteren,33041,2020-09-04,0,8
Vleteren,33041,2020-09-05,0,8
Vleteren,33041,2020-09-06,0,8
Vleteren,33041,2020-09-07,0,8
Vleteren,33041,2020-09-08,0,8
Vleteren,33041,2020-09-09,0,8
Vleteren,33041,2020-09-10,0,8
Vleteren,33041,2020-09-11,1,9
Vleteren,33041,2020-09-12,0,9
Vleteren,33041,2020-09-13,1,10
Vleteren,33041,2020-09-14,6,16
Vleteren,33041,2020-09-15,0,16
Vleteren,33041,2020-09-16,1,17
Vleteren,33041,2020-09-17,0,17
Vleteren,33041,2020-09-18,0,17
Vleteren,33041,2020-09-19,0,17
Vleteren,33041,2020-09-20,1,18
Vleteren,33041,2020-09-21,1,19
Vleteren,33041,2020-09-22,0,19
Vleteren,33041,2020-09-23,0,19
Vleteren,33041,2020-09-24,0,19
Vleteren,33041,2020-09-25,0,19
Vleteren,33041,2020-09-26,1,20
Vleteren,33041,2020-09-27,1,21
Vleteren,33041,2020-09-28,0,21
Vleteren,33041,2020-09-29,0,21
Vleteren,33041,2020-09-30,0,21
Vleteren,33041,2020-10-01,0,21
Vleteren,33041,2020-10-02,0,21
Vleteren,33041,2020-10-03,0,21
Vleteren,33041,2020-10-04,1,22
Vleteren,33041,2020-10-05,0,22
Vleteren,33041,2020-10-06,0,22
Vleteren,33041,2020-10-07,0,22
Vleteren,33041,2020-10-08,0,22
Vleteren,33041,2020-10-09,0,22
Vleteren,33041,2020-10-10,1,23
Vleteren,33041,2020-10-11,1,24
Vleteren,33041,2020-10-12,1,25
Vleteren,33041,2020-10-13,1,26
Vleteren,33041,2020-10-14,1,27
Vleteren,33041,2020-10-15,1,28
Vleteren,33041,2020-10-16,2,30
Vleteren,33041,2020-10-17,1,31
Vleteren,33041,2020-10-18,2,33
Vleteren,33041,2020-10-19,3,36
Vleteren,33041,2020-10-20,1,37
Vleteren,33041,2020-10-21,2,39
Vleteren,33041,2020-10-22,5,44
Vleteren,33041,2020-10-23,0,44
Vleteren,33041,2020-10-24,5,49
Vleteren,33041,2020-10-25,6,55
Vleteren,33041,2020-10-26,5,60
Vleteren,33041,2020-10-27,4,64
Vleteren,33041,2020-10-28,0,64
Vleteren,33041,2020-10-29,10,74
Vleteren,33041,2020-10-30,5,79
Vleteren,33041,2020-10-31,10,89
Vleteren,33041,2020-11-01,4,93
Vleteren,33041,2020-11-02,3,96
Vleteren,33041,2020-11-03,3,99
Vleteren,33041,2020-11-04,0,99
Vleteren,33041,2020-11-05,15,114
Vleteren,33041,2020-11-06,3,117
Vleteren,33041,2020-11-07,2,119
Vleteren,33041,2020-11-08,3,122
Vleteren,33041,2020-11-09,2,124
Vleteren,33041,2020-11-10,2,126
Vleteren,33041,2020-11-11,2,128
Anzegem,34002,2020-04-01,4,14
Anzegem,34002,2020-04-02,2,16
Anzegem,34002,2020-04-03,1,17
Anzegem,34002,2020-04-04,1,18
Anzegem,34002,2020-04-05,2,20
Anzegem,34002,2020-04-06,1,21
Anzegem,34002,2020-04-07,2,23
Anzegem,34002,2020-04-08,1,24
Anzegem,34002,2020-04-09,3,27
Anzegem,34002,2020-04-10,7,34
Anzegem,34002,2020-04-11,2,36
Anzegem,34002,2020-04-12,2,38
Anzegem,34002,2020-04-13,2,40
Anzegem,34002,2020-04-14,2,42
Anzegem,34002,2020-04-15,4,46
Anzegem,34002,2020-04-16,9,55
Anzegem,34002,2020-04-17,1,56
Anzegem,34002,2020-04-18,0,56
Anzegem,34002,2020-04-19,1,57
Anzegem,34002,2020-04-20,6,63
Anzegem,34002,2020-04-21,1,64
Anzegem,34002,2020-04-22,0,64
Anzegem,34002,2020-04-23,2,66
Anzegem,34002,2020-04-24,4,70
Anzegem,34002,2020-04-25,4,74
Anzegem,34002,2020-04-26,0,74
Anzegem,34002,2020-04-27,0,74
Anzegem,34002,2020-04-28,1,75
Anzegem,34002,2020-04-29,3,78
Anzegem,34002,2020-04-30,0,78
Anzegem,34002,2020-05-01,2,80
Anzegem,34002,2020-05-02,1,81
Anzegem,34002,2020-05-03,0,81
Anzegem,34002,2020-05-04,2,83
Anzegem,34002,2020-05-05,1,84
Anzegem,34002,2020-05-06,0,84
Anzegem,34002,2020-05-07,1,85
Anzegem,34002,2020-05-08,1,86
Anzegem,34002,2020-05-09,1,87
Anzegem,34002,2020-05-10,3,90
Anzegem,34002,2020-05-11,0,90
Anzegem,34002,2020-05-12,0,90
Anzegem,34002,2020-05-13,0,90
Anzegem,34002,2020-05-14,0,90
Anzegem,34002,2020-05-15,1,91
Anzegem,34002,2020-05-16,0,91
Anzegem,34002,2020-05-17,1,92
Anzegem,34002,2020-05-18,0,92
Anzegem,34002,2020-05-19,1,93
Anzegem,34002,2020-05-20,0,93
Anzegem,34002,2020-05-21,0,93
Anzegem,34002,2020-05-22,1,94
Anzegem,34002,2020-05-23,0,94
Anzegem,34002,2020-05-24,0,94
Anzegem,34002,2020-05-25,1,95
Anzegem,34002,2020-05-26,0,95
Anzegem,34002,2020-05-27,0,95
Anzegem,34002,2020-05-28,0,95
Anzegem,34002,2020-05-29,0,95
Anzegem,34002,2020-05-30,0,95
Anzegem,34002,2020-05-31,1,96
Anzegem,34002,2020-06-01,0,96
Anzegem,34002,2020-06-02,0,96
Anzegem,34002,2020-06-03,0,96
Anzegem,34002,2020-06-04,0,96
Anzegem,34002,2020-06-05,0,96
Anzegem,34002,2020-06-06,0,96
Anzegem,34002,2020-06-07,0,96
Anzegem,34002,2020-06-08,0,96
Anzegem,34002,2020-06-09,0,96
Anzegem,34002,2020-06-10,0,96
Anzegem,34002,2020-06-11,0,96
Anzegem,34002,2020-06-12,0,96
Anzegem,34002,2020-06-13,0,96
Anzegem,34002,2020-06-14,0,96
Anzegem,34002,2020-06-15,0,96
Anzegem,34002,2020-06-16,0,96
Anzegem,34002,2020-06-17,0,96
Anzegem,34002,2020-06-18,0,96
Anzegem,34002,2020-06-19,0,96
Anzegem,34002,2020-06-20,0,96
Anzegem,34002,2020-06-23,1,97
Anzegem,34002,2020-06-24,0,97
Anzegem,34002,2020-06-25,0,97
Anzegem,34002,2020-06-26,0,97
Anzegem,34002,2020-06-27,0,97
Anzegem,34002,2020-06-30,0,97
Anzegem,34002,2020-07-01,0,97
Anzegem,34002,2020-07-02,0,97
Anzegem,34002,2020-07-03,0,97
Anzegem,34002,2020-07-04,0,97
Anzegem,34002,2020-07-07,0,97
Anzegem,34002,2020-07-08,0,97
Anzegem,34002,2020-07-09,1,98
Anzegem,34002,2020-07-10,1,99
Anzegem,34002,2020-07-11,0,99
Anzegem,34002,2020-07-14,0,99
Anzegem,34002,2020-07-15,1,100
Anzegem,34002,2020-07-16,0,100
Anzegem,34002,2020-07-17,0,100
Anzegem,34002,2020-07-18,0,100
Anzegem,34002,2020-07-20,0,100
Anzegem,34002,2020-07-21,0,100
Anzegem,34002,2020-07-22,0,100
Anzegem,34002,2020-07-23,0,100
Anzegem,34002,2020-07-24,0,100
Anzegem,34002,2020-07-25,0,100
Anzegem,34002,2020-07-26,0,100
Anzegem,34002,2020-07-27,0,100
Anzegem,34002,2020-07-28,0,100
Anzegem,34002,2020-07-29,0,100
Anzegem,34002,2020-07-30,0,100
Anzegem,34002,2020-07-31,0,100
Anzegem,34002,2020-08-01,0,100
Anzegem,34002,2020-08-02,0,100
Anzegem,34002,2020-08-03,1,101
Anzegem,34002,2020-08-04,0,101
Anzegem,34002,2020-08-05,0,101
Anzegem,34002,2020-08-06,2,103
Anzegem,34002,2020-08-07,1,104
Anzegem,34002,2020-08-08,1,105
Anzegem,34002,2020-08-09,5,110
Anzegem,34002,2020-08-10,0,110
Anzegem,34002,2020-08-11,0,110
Anzegem,34002,2020-08-12,0,110
Anzegem,34002,2020-08-13,1,111
Anzegem,34002,2020-08-14,0,111
Anzegem,34002,2020-08-15,0,111
Anzegem,34002,2020-08-16,4,115
Anzegem,34002,2020-08-17,0,115
Anzegem,34002,2020-08-18,0,115
Anzegem,34002,2020-08-19,0,115
Anzegem,34002,2020-08-20,0,115
Anzegem,34002,2020-08-21,0,115
Anzegem,34002,2020-08-22,0,115
Anzegem,34002,2020-08-23,0,115
Anzegem,34002,2020-08-24,0,115
Anzegem,34002,2020-08-25,0,115
Anzegem,34002,2020-08-26,0,115
Anzegem,34002,2020-08-27,0,115
Anzegem,34002,2020-08-28,0,115
Anzegem,34002,2020-08-29,0,115
Anzegem,34002,2020-08-30,0,115
Anzegem,34002,2020-08-31,0,115
Anzegem,34002,2020-09-01,0,115
Anzegem,34002,2020-09-02,0,115
Anzegem,34002,2020-09-03,0,115
Anzegem,34002,2020-09-04,0,115
Anzegem,34002,2020-09-05,0,115
Anzegem,34002,2020-09-06,0,115
Anzegem,34002,2020-09-07,0,115
Anzegem,34002,2020-09-08,0,115
Anzegem,34002,2020-09-09,0,115
Anzegem,34002,2020-09-10,0,115
Anzegem,34002,2020-09-11,1,116
Anzegem,34002,2020-09-12,0,116
Anzegem,34002,2020-09-13,0,116
Anzegem,34002,2020-09-14,1,117
Anzegem,34002,2020-09-15,1,118
Anzegem,34002,2020-09-16,4,122
Anzegem,34002,2020-09-17,0,122
Anzegem,34002,2020-09-18,1,123
Anzegem,34002,2020-09-19,6,129
Anzegem,34002,2020-09-20,0,129
Anzegem,34002,2020-09-21,0,129
Anzegem,34002,2020-09-22,0,129
Anzegem,34002,2020-09-23,4,133
Anzegem,34002,2020-09-24,0,133
Anzegem,34002,2020-09-25,1,134
Anzegem,34002,2020-09-26,0,134
Anzegem,34002,2020-09-27,1,135
Anzegem,34002,2020-09-28,0,135
Anzegem,34002,2020-09-29,0,135
Anzegem,34002,2020-09-30,0,135
Anzegem,34002,2020-10-01,1,136
Anzegem,34002,2020-10-02,3,139
Anzegem,34002,2020-10-03,4,143
Anzegem,34002,2020-10-04,3,146
Anzegem,34002,2020-10-05,1,147
Anzegem,34002,2020-10-06,0,147
Anzegem,34002,2020-10-07,0,147
Anzegem,34002,2020-10-08,3,150
Anzegem,34002,2020-10-09,1,151
Anzegem,34002,2020-10-10,2,153
Anzegem,34002,2020-10-11,3,156
Anzegem,34002,2020-10-12,0,156
Anzegem,34002,2020-10-13,1,157
Anzegem,34002,2020-10-14,5,162
Anzegem,34002,2020-10-15,7,169
Anzegem,34002,2020-10-16,6,175
Anzegem,34002,2020-10-17,7,182
Anzegem,34002,2020-10-18,2,184
Anzegem,34002,2020-10-19,7,191
Anzegem,34002,2020-10-20,5,196
Anzegem,34002,2020-10-21,1,197
Anzegem,34002,2020-10-22,7,204
Anzegem,34002,2020-10-23,21,225
Anzegem,34002,2020-10-24,10,235
Anzegem,34002,2020-10-25,16,251
Anzegem,34002,2020-10-26,18,269
Anzegem,34002,2020-10-27,11,280
Anzegem,34002,2020-10-28,21,301
Anzegem,34002,2020-10-29,24,325
Anzegem,34002,2020-10-30,18,343
Anzegem,34002,2020-10-31,28,371
Anzegem,34002,2020-11-01,12,383
Anzegem,34002,2020-11-02,9,392
Anzegem,34002,2020-11-03,4,396
Anzegem,34002,2020-11-04,12,408
Anzegem,34002,2020-11-05,17,425
Anzegem,34002,2020-11-06,8,433
Anzegem,34002,2020-11-07,9,442
Anzegem,34002,2020-11-08,4,446
Anzegem,34002,2020-11-09,4,450
Anzegem,34002,2020-11-10,2,452
Anzegem,34002,2020-11-11,7,459
Avelgem,34003,2020-04-01,1,11
Avelgem,34003,2020-04-02,1,12
Avelgem,34003,2020-04-03,1,13
Avelgem,34003,2020-04-04,2,15
Avelgem,34003,2020-04-05,1,16
Avelgem,34003,2020-04-06,1,17
Avelgem,34003,2020-04-07,0,17
Avelgem,34003,2020-04-08,0,17
Avelgem,34003,2020-04-09,0,17
Avelgem,34003,2020-04-10,2,19
Avelgem,34003,2020-04-11,1,20
Avelgem,34003,2020-04-12,2,22
Avelgem,34003,2020-04-13,3,25
Avelgem,34003,2020-04-14,1,26
Avelgem,34003,2020-04-15,2,28
Avelgem,34003,2020-04-16,0,28
Avelgem,34003,2020-04-17,2,30
Avelgem,34003,2020-04-18,0,30
Avelgem,34003,2020-04-19,4,34
Avelgem,34003,2020-04-20,1,35
Avelgem,34003,2020-04-21,1,36
Avelgem,34003,2020-04-22,1,37
Avelgem,34003,2020-04-23,1,38
Avelgem,34003,2020-04-24,0,38
Avelgem,34003,2020-04-25,1,39
Avelgem,34003,2020-04-26,0,39
Avelgem,34003,2020-04-27,0,39
Avelgem,34003,2020-04-28,1,40
Avelgem,34003,2020-04-29,1,41
Avelgem,34003,2020-04-30,0,41
Avelgem,34003,2020-05-01,1,42
Avelgem,34003,2020-05-02,0,42
Avelgem,34003,2020-05-03,0,42
Avelgem,34003,2020-05-04,0,42
Avelgem,34003,2020-05-05,0,42
Avelgem,34003,2020-05-06,0,42
Avelgem,34003,2020-05-07,1,43
Avelgem,34003,2020-05-08,3,46
Avelgem,34003,2020-05-09,1,47
Avelgem,34003,2020-05-10,4,51
Avelgem,34003,2020-05-11,0,51
Avelgem,34003,2020-05-12,1,52
Avelgem,34003,2020-05-13,2,54
Avelgem,34003,2020-05-14,-1,53
Avelgem,34003,2020-05-15,0,53
Avelgem,34003,2020-05-16,2,55
Avelgem,34003,2020-05-17,2,57
Avelgem,34003,2020-05-18,1,58
Avelgem,34003,2020-05-19,0,58
Avelgem,34003,2020-05-20,1,59
Avelgem,34003,2020-05-21,0,59
Avelgem,34003,2020-05-22,1,60
Avelgem,34003,2020-05-23,1,61
Avelgem,34003,2020-05-24,0,61
Avelgem,34003,2020-05-25,0,61
Avelgem,34003,2020-05-26,0,61
Avelgem,34003,2020-05-27,0,61
Avelgem,34003,2020-05-28,0,61
Avelgem,34003,2020-05-29,0,61
Avelgem,34003,2020-05-30,0,61
Avelgem,34003,2020-05-31,1,62
Avelgem,34003,2020-06-01,0,62
Avelgem,34003,2020-06-02,0,62
Avelgem,34003,2020-06-03,0,62
Avelgem,34003,2020-06-04,0,62
Avelgem,34003,2020-06-05,0,62
Avelgem,34003,2020-06-06,0,62
Avelgem,34003,2020-06-07,0,62
Avelgem,34003,2020-06-08,0,62
Avelgem,34003,2020-06-09,0,62
Avelgem,34003,2020-06-10,0,62
Avelgem,34003,2020-06-11,0,62
Avelgem,34003,2020-06-12,0,62
Avelgem,34003,2020-06-13,0,62
Avelgem,34003,2020-06-14,0,62
Avelgem,34003,2020-06-15,0,62
Avelgem,34003,2020-06-16,0,62
Avelgem,34003,2020-06-17,0,62
Avelgem,34003,2020-06-18,0,62
Avelgem,34003,2020-06-19,0,62
Avelgem,34003,2020-06-20,0,62
Avelgem,34003,2020-06-23,0,62
Avelgem,34003,2020-06-24,0,62
Avelgem,34003,2020-06-25,0,62
Avelgem,34003,2020-06-26,0,62
Avelgem,34003,2020-06-27,0,62
Avelgem,34003,2020-06-30,0,62
Avelgem,34003,2020-07-01,0,62
Avelgem,34003,2020-07-02,0,62
Avelgem,34003,2020-07-03,0,62
Avelgem,34003,2020-07-04,0,62
Avelgem,34003,2020-07-07,0,62
Avelgem,34003,2020-07-08,0,62
Avelgem,34003,2020-07-09,0,62
Avelgem,34003,2020-07-10,0,62
Avelgem,34003,2020-07-11,0,62
Avelgem,34003,2020-07-14,0,62
Avelgem,34003,2020-07-15,0,62
Avelgem,34003,2020-07-16,0,62
Avelgem,34003,2020-07-17,0,62
Avelgem,34003,2020-07-18,0,62
Avelgem,34003,2020-07-20,0,62
Avelgem,34003,2020-07-21,0,62
Avelgem,34003,2020-07-22,0,62
Avelgem,34003,2020-07-23,0,62
Avelgem,34003,2020-07-24,0,62
Avelgem,34003,2020-07-25,0,62
Avelgem,34003,2020-07-26,0,62
Avelgem,34003,2020-07-27,0,62
Avelgem,34003,2020-07-28,0,62
Avelgem,34003,2020-07-29,0,62
Avelgem,34003,2020-07-30,0,62
Avelgem,34003,2020-07-31,3,65
Avelgem,34003,2020-08-01,1,66
Avelgem,34003,2020-08-02,0,66
Avelgem,34003,2020-08-03,0,66
Avelgem,34003,2020-08-04,0,66
Avelgem,34003,2020-08-05,0,66
Avelgem,34003,2020-08-06,1,67
Avelgem,34003,2020-08-07,0,67
Avelgem,34003,2020-08-08,0,67
Avelgem,34003,2020-08-09,3,70
Avelgem,34003,2020-08-10,0,70
Avelgem,34003,2020-08-11,0,70
Avelgem,34003,2020-08-12,0,70
Avelgem,34003,2020-08-13,0,70
Avelgem,34003,2020-08-14,0,70
Avelgem,34003,2020-08-15,0,70
Avelgem,34003,2020-08-16,0,70
Avelgem,34003,2020-08-17,0,70
Avelgem,34003,2020-08-18,0,70
Avelgem,34003,2020-08-19,0,70
Avelgem,34003,2020-08-20,0,70
Avelgem,34003,2020-08-21,0,70
Avelgem,34003,2020-08-22,0,70
Avelgem,34003,2020-08-23,0,70
Avelgem,34003,2020-08-24,0,70
Avelgem,34003,2020-08-25,0,70
Avelgem,34003,2020-08-26,0,70
Avelgem,34003,2020-08-27,0,70
Avelgem,34003,2020-08-28,0,70
Avelgem,34003,2020-08-29,0,70
Avelgem,34003,2020-08-30,0,70
Avelgem,34003,2020-08-31,0,70
Avelgem,34003,2020-09-01,0,70
Avelgem,34003,2020-09-02,0,70
Avelgem,34003,2020-09-03,0,70
Avelgem,34003,2020-09-04,0,70
Avelgem,34003,2020-09-05,0,70
Avelgem,34003,2020-09-06,0,70
Avelgem,34003,2020-09-07,0,70
Avelgem,34003,2020-09-08,0,70
Avelgem,34003,2020-09-09,1,71
Avelgem,34003,2020-09-10,3,74
Avelgem,34003,2020-09-11,0,74
Avelgem,34003,2020-09-12,1,75
Avelgem,34003,2020-09-13,0,75
Avelgem,34003,2020-09-14,0,75
Avelgem,34003,2020-09-15,0,75
Avelgem,34003,2020-09-16,0,75
Avelgem,34003,2020-09-17,0,75
Avelgem,34003,2020-09-18,0,75
Avelgem,34003,2020-09-19,0,75
Avelgem,34003,2020-09-20,0,75
Avelgem,34003,2020-09-21,0,75
Avelgem,34003,2020-09-22,0,75
Avelgem,34003,2020-09-23,0,75
Avelgem,34003,2020-09-24,0,75
Avelgem,34003,2020-09-25,0,75
Avelgem,34003,2020-09-26,1,76
Avelgem,34003,2020-09-27,0,76
Avelgem,34003,2020-09-28,0,76
Avelgem,34003,2020-09-29,0,76
Avelgem,34003,2020-09-30,0,76
Avelgem,34003,2020-10-01,1,77
Avelgem,34003,2020-10-02,0,77
Avelgem,34003,2020-10-03,2,79
Avelgem,34003,2020-10-04,3,82
Avelgem,34003,2020-10-05,3,85
Avelgem,34003,2020-10-06,0,85
Avelgem,34003,2020-10-07,1,86
Avelgem,34003,2020-10-08,2,88
Avelgem,34003,2020-10-09,3,91
Avelgem,34003,2020-10-10,0,91
Avelgem,34003,2020-10-11,1,92
Avelgem,34003,2020-10-12,2,94
Avelgem,34003,2020-10-13,0,94
Avelgem,34003,2020-10-14,1,95
Avelgem,34003,2020-10-15,7,102
Avelgem,34003,2020-10-16,0,102
Avelgem,34003,2020-10-17,1,103
Avelgem,34003,2020-10-18,2,105
Avelgem,34003,2020-10-19,2,107
Avelgem,34003,2020-10-20,1,108
Avelgem,34003,2020-10-21,5,113
Avelgem,34003,2020-10-22,3,116
Avelgem,34003,2020-10-23,10,126
Avelgem,34003,2020-10-24,7,133
Avelgem,34003,2020-10-25,5,138
Avelgem,34003,2020-10-26,9,147
Avelgem,34003,2020-10-27,2,149
Avelgem,34003,2020-10-28,10,159
Avelgem,34003,2020-10-29,14,173
Avelgem,34003,2020-10-30,18,191
Avelgem,34003,2020-10-31,4,195
Avelgem,34003,2020-11-01,7,202
Avelgem,34003,2020-11-02,4,206
Avelgem,34003,2020-11-03,8,214
Avelgem,34003,2020-11-04,10,224
Avelgem,34003,2020-11-05,11,235
Avelgem,34003,2020-11-06,8,243
Avelgem,34003,2020-11-07,8,251
Avelgem,34003,2020-11-08,5,256
Avelgem,34003,2020-11-09,3,259
Avelgem,34003,2020-11-10,0,259
Avelgem,34003,2020-11-11,4,263
Deerlijk,34009,2020-04-01,9,19
Deerlijk,34009,2020-04-02,6,25
Deerlijk,34009,2020-04-03,0,25
Deerlijk,34009,2020-04-04,1,26
Deerlijk,34009,2020-04-05,0,26
Deerlijk,34009,2020-04-06,0,26
Deerlijk,34009,2020-04-07,1,27
Deerlijk,34009,2020-04-08,3,30
Deerlijk,34009,2020-04-09,7,37
